cell_type,n_cells,model,pseudobulk_pearson,pseudobulk_rmse_log1p,sample,encoder,seed,ratio,n_genes,species,organ,condition
macrophage.,157,image,0.3368036448955536,0.1340718865394592,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
macrophage.,157,spatial_knn,0.3595838546752929,0.1357501149177551,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,40,train_mean,0.5477818846702576,0.0890708044171333,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,40,coordinate,-0.247514009475708,0.1274144798517227,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,40,image,0.6996970772743225,0.0749383568763732,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,40,spatial_knn,0.6689127087593079,0.0840992555022239,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,23,train_mean,0.385980874300003,0.0857887417078018,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,23,coordinate,-0.2976833581924438,0.0711360946297645,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,23,image,0.5748509168624878,0.0552249439060688,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,23,spatial_knn,0.4747298955917358,0.0471497736871242,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell.,83,train_mean,0.591356635093689,0.0874636396765708,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell.,83,coordinate,-0.0543125346302986,0.1202451512217521,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell.,83,image,0.832631528377533,0.0610281787812709,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
stromal cell.,83,spatial_knn,0.4360822141170501,0.1075453162193298,HSDX009,conch,0,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",23,train_mean,0.1611286699771881,0.0793391391634941,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",23,coordinate,0.2038356661796569,0.2002549916505813,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",23,image,0.2798430323600769,0.0867009982466697,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",23,spatial_knn,0.0858218222856521,0.1428417563438415,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,124,train_mean,0.461385428905487,0.235403910279274,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,124,coordinate,0.1073919013142585,0.3136223256587982,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,124,image,0.9807912707328796,0.1104005202651023,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,124,spatial_knn,0.5590181946754456,0.218578040599823,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,70,train_mean,0.8055629134178162,0.0732357650995254,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,70,coordinate,0.7214969992637634,0.1625592410564422,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,70,image,0.9027456641197203,0.0524531975388526,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,70,spatial_knn,0.8212739825248718,0.0660173073410987,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell.,616,train_mean,0.7502483129501343,0.0609196461737155,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell.,616,coordinate,0.8024162650108337,0.1402671486139297,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell.,616,image,0.8483672142028809,0.0467440374195575,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
endothelial cell.,616,spatial_knn,0.7183873057365417,0.0628184974193573,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
enterocyte.,89,train_mean,0.2327070087194442,0.278677761554718,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
enterocyte.,89,coordinate,0.3390478789806366,0.2718829214572906,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
enterocyte.,89,image,0.9742511510849,0.1169663816690445,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
enterocyte.,89,spatial_knn,0.542468786239624,0.2373389452695846,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
epithelial cell.,21,train_mean,0.3816642761230469,0.2609137892723083,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
epithelial cell.,21,coordinate,0.5162684321403503,0.2336903363466262,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
epithelial cell.,21,image,0.9609995484352112,0.1147884204983711,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
epithelial cell.,21,spatial_knn,0.7246300578117371,0.2025170773267746,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,106,train_mean,0.7662851214408875,0.1089571937918663,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,106,coordinate,0.6265567541122437,0.1719047278165817,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,106,image,0.939016342163086,0.0616519451141357,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,106,spatial_knn,0.819553792476654,0.0971809327602386,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast.,518,train_mean,0.7832927107810974,0.1310166269540786,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast.,518,coordinate,0.678219199180603,0.1563195884227752,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast.,518,image,0.9622412919998168,0.0802136361598968,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
fibroblast.,518,spatial_knn,0.805737316608429,0.1239109933376312,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
macrophage.,175,train_mean,0.3253503441810608,0.1156923025846481,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
macrophage.,175,coordinate,0.3260802328586578,0.1931067854166031,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
macrophage.,175,image,0.454506903886795,0.1151416078209877,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
macrophage.,175,spatial_knn,0.2620807290077209,0.1203279271721839,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
malignant cell.,24,train_mean,0.4008665680885315,0.1439892351627349,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
malignant cell.,24,coordinate,0.5306342840194702,0.1911104470491409,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
malignant cell.,24,image,0.9202166795730592,0.061825193464756,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
malignant cell.,24,spatial_knn,0.6281027793884277,0.121563047170639,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
myeloid cell.,22,train_mean,0.3343793749809265,0.0830023288726806,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
myeloid cell.,22,coordinate,0.3712995052337646,0.1735510379076004,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
myeloid cell.,22,image,0.4177611470222473,0.0858489125967025,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
myeloid cell.,22,spatial_knn,0.2555001974105835,0.1159314066171646,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,130,train_mean,0.5489844083786011,0.1580836474895477,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,130,coordinate,0.2096269875764846,0.2436394095420837,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,130,image,0.9549351334571838,0.0871419012546539,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,130,spatial_knn,0.7046614289283752,0.1346108466386795,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
stromal cell.,190,train_mean,0.7414836287498474,0.0876236334443092,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
stromal cell.,190,coordinate,0.6502426862716675,0.1690180897712707,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
stromal cell.,190,image,0.9305736422538756,0.0502847991883754,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
stromal cell.,190,spatial_knn,0.751933753490448,0.0836058929562568,HSDX009,conch,1,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",36,train_mean,0.2269548177719116,0.0793593004345893,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",36,coordinate,0.2428492903709411,0.2078685760498047,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",36,image,0.4106311798095703,0.0732850581407547,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
"CD8-positive, alpha-beta T cell.",36,spatial_knn,0.2004089653491974,0.112505204975605,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
T cell.,36,train_mean,0.2601452469825744,0.1183737888932228,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
T cell.,36,coordinate,0.2374095171689987,0.2048603147268295,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
T cell.,36,image,0.4265634715557098,0.1089741662144661,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
T cell.,36,spatial_knn,0.0799299255013465,0.1632531434297561,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,21,train_mean,0.5838872194290161,0.2634705305099487,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,21,coordinate,0.5683531165122986,0.2492240965366363,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,21,image,0.9810261726379396,0.1813457608222961,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
cardiac muscle myoblast.,21,spatial_knn,0.9363338947296144,0.1515027284622192,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,65,train_mean,0.5878636240959167,0.0811931639909744,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,65,coordinate,0.7623953819274902,0.1479045003652572,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,65,image,0.9098919034004213,0.0432768277823925,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell of vascular tree.,65,spatial_knn,0.5919494032859802,0.0895989835262298,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell.,669,train_mean,0.5076310634613037,0.1003279983997345,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell.,669,coordinate,0.7657514810562134,0.1310110837221145,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell.,669,image,0.9546765685081482,0.0417310819029808,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
endothelial cell.,669,spatial_knn,0.5099471807479858,0.1035452038049697,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
enterocyte.,166,train_mean,0.0753782093524932,0.2504796683788299,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
enterocyte.,166,coordinate,0.397276908159256,0.2348485589027404,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
enterocyte.,166,image,0.9347479343414308,0.1152609512209892,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
enterocyte.,166,spatial_knn,0.2857212126255035,0.2358540296554565,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
epithelial cell.,31,train_mean,0.1572831720113754,0.2379676848649978,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
epithelial cell.,31,coordinate,0.5595078468322754,0.200313314795494,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
epithelial cell.,31,image,0.9520018100738524,0.0890479609370231,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
epithelial cell.,31,spatial_knn,0.5786662101745605,0.1958776712417602,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,60,train_mean,0.7240445613861084,0.077314905822277,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,60,coordinate,0.6386257410049438,0.1514137238264084,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,60,image,0.9125587344169616,0.0485203824937343,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast of cardiac tissue.,60,spatial_knn,0.8621360659599304,0.0568195581436157,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast.,441,train_mean,0.7342218160629272,0.1479217112064361,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast.,441,coordinate,0.6676506996154785,0.1518450081348419,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast.,441,image,0.9447008371353148,0.0949462130665779,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
fibroblast.,441,spatial_knn,0.7609893083572388,0.1306053400039672,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
goblet cell.,25,train_mean,0.1067061424255371,0.1623556613922119,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
goblet cell.,25,coordinate,0.46343994140625,0.1917969137430191,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
goblet cell.,25,image,0.9251132607460022,0.0598772279918193,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
goblet cell.,25,spatial_knn,0.1820882856845855,0.1653948277235031,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
intestinal epithelial cell.,45,train_mean,0.1150627806782722,0.1776407063007354,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
intestinal epithelial cell.,45,coordinate,0.4168757498264313,0.208557054400444,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
intestinal epithelial cell.,45,image,0.9151296019554138,0.0698692798614502,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
intestinal epithelial cell.,45,spatial_knn,0.1458141356706619,0.1822922974824905,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
kidney collecting duct principal cell.,36,train_mean,0.1267535984516143,0.125169426202774,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
kidney collecting duct principal cell.,36,coordinate,0.4014499485492706,0.200593501329422,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
kidney collecting duct principal cell.,36,image,0.8357786536216736,0.0781280249357223,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
kidney collecting duct principal cell.,36,spatial_knn,0.1090631484985351,0.1441911160945892,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
macrophage.,158,train_mean,0.3461144566535949,0.1051133200526237,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
macrophage.,158,coordinate,0.3011553585529327,0.1815522164106369,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
macrophage.,158,image,0.523545503616333,0.0982283651828765,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
macrophage.,158,spatial_knn,0.1853308081626892,0.1274611502885818,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
malignant cell.,39,train_mean,0.209350436925888,0.1562289446592331,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
malignant cell.,39,coordinate,0.5251656770706177,0.1821888834238052,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
malignant cell.,39,image,0.9249472618103028,0.0626473799347877,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
malignant cell.,39,spatial_knn,0.2125335037708282,0.1681020557880401,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
myeloid cell.,34,train_mean,0.3120510280132293,0.099219374358654,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
myeloid cell.,34,coordinate,0.2892549633979797,0.1760611534118652,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
myeloid cell.,34,image,0.4567567706108093,0.0933615714311599,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
myeloid cell.,34,spatial_knn,0.221534177660942,0.1117379739880561,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,26,train_mean,0.6923765540122986,0.1293696016073227,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,26,coordinate,0.6289563775062561,0.1533774435520172,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,26,image,0.9300874471664428,0.0960880294442176,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
smooth muscle cell.,26,spatial_knn,0.8120454549789429,0.0996203571557998,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,24,train_mean,0.5330370664596558,0.0688510611653328,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,24,coordinate,0.4628949761390686,0.1949854344129562,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,24,image,0.7409076690673828,0.0729598328471183,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell of ovary.,24,spatial_knn,0.5120396018028259,0.0979646891355514,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell.,166,train_mean,0.6762654781341553,0.0927115827798843,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell.,166,coordinate,0.6822871565818787,0.1494127511978149,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell.,166,image,0.9195427298545836,0.0557853505015373,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
stromal cell.,166,spatial_knn,0.7453131079673767,0.0831300243735313,HSDX009,conch,2,1.0,200,human,skin,non-diseased section 1
B cell.,21,train_mean,0.2365228235721588,0.0886943042278289,HSDX009,conch,3,1.0,200,human,skin,non-diseased section 1
B cell.,21,coordinate,-0.180215984582901,0.0812659263610839,HSDX009,conch,3,1.0,200,human,skin,non-diseased section 1
